"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nacionalitat","Nombre"
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","1 estranger",781
2021,8,"Nou Barris",45,"Porta","1 estranger",785
2021,8,"Nou Barris",46,"el Turó de la Peira","1 estranger",642
2021,8,"Nou Barris",47,"Can Peguera","1 estranger",70
2021,8,"Nou Barris",48,"la Guineueta","1 estranger",321
2021,8,"Nou Barris",49,"Canyelles","1 estranger",108
2021,8,"Nou Barris",50,"les Roquetes","1 estranger",564
2021,8,"Nou Barris",51,"Verdun","1 estranger",482
2021,8,"Nou Barris",52,"la Prosperitat","1 estranger",751
2021,8,"Nou Barris",53,"la Trinitat Nova","1 estranger",249
2021,8,"Nou Barris",54,"Torre Baró","1 estranger",105
2021,8,"Nou Barris",55,"Ciutat Meridiana","1 estranger",417
2021,8,"Nou Barris",56,"Vallbona","1 estranger",56
2021,9,"Sant Andreu",57,"la Trinitat Vella","1 estranger",416
2021,9,"Sant Andreu",58,"Baró de Viver","1 estranger",111
2021,9,"Sant Andreu",59,"el Bon Pastor","1 estranger",319
2021,9,"Sant Andreu",60,"Sant Andreu","1 estranger",1423
2021,9,"Sant Andreu",61,"la Sagrera","1 estranger",962
2021,9,"Sant Andreu",62,"el Congrés i els Indians","1 estranger",526
2021,9,"Sant Andreu",63,"Navas","1 estranger",786
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","1 estranger",1802
2021,10,"Sant Martí",65,"el Clot","1 estranger",1037
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","1 estranger",851
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","1 estranger",474
2021,10,"Sant Martí",68,"el Poblenou","1 estranger",1815
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","1 estranger",628
2021,10,"Sant Martí",70,"el Besòs i el Maresme","1 estranger",818
2021,10,"Sant Martí",71,"Provençals del Poblenou","1 estranger",759
2021,10,"Sant Martí",72,"Sant Martí de Provençals","1 estranger",742
2021,10,"Sant Martí",73,"la Verneda i la Pau","1 estranger",725
2021,1,"Ciutat Vella",1,"el Raval","2 estrangers",2204
2021,1,"Ciutat Vella",2,"el Barri Gòtic","2 estrangers",972
2021,1,"Ciutat Vella",3,"la Barceloneta","2 estrangers",867
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","2 estrangers",1397
2021,2,"Eixample",5,"el Fort Pienc","2 estrangers",822
2021,2,"Eixample",6,"la Sagrada Família","2 estrangers",1359
