Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Nacionalitat,Nombre
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,3 espanyols,861
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,3 espanyols,1489
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,3 espanyols,2826
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,3 espanyols,1842
2019,6,Gràcia,28,Vallcarca i els Penitents,3 espanyols,1066
2019,6,Gràcia,29,el Coll,3 espanyols,556
2019,6,Gràcia,30,la Salut,3 espanyols,884
2019,6,Gràcia,31,la Vila de Gràcia,3 espanyols,2984
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3 espanyols,2416
2019,7,Horta-Guinardó,33,el Baix Guinardó,3 espanyols,1844
2019,7,Horta-Guinardó,34,Can Baró,3 espanyols,632
2019,7,Horta-Guinardó,35,el Guinardó,3 espanyols,2580
2019,7,Horta-Guinardó,36,la Font d'en Fargues,3 espanyols,745
2019,7,Horta-Guinardó,37,el Carmel,3 espanyols,2323
2019,7,Horta-Guinardó,38,la Teixonera,3 espanyols,889
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,3 espanyols,505
2019,7,Horta-Guinardó,40,Montbau,3 espanyols,322
2019,7,Horta-Guinardó,41,la Vall d'Hebron,3 espanyols,450
2019,7,Horta-Guinardó,42,la Clota,3 espanyols,62
2019,7,Horta-Guinardó,43,Horta,3 espanyols,1959
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3 espanyols,1899
2019,8,Nou Barris,45,Porta,3 espanyols,1818
2019,8,Nou Barris,46,el Turó de la Peira,3 espanyols,940
2019,8,Nou Barris,47,Can Peguera,3 espanyols,165
2019,8,Nou Barris,48,la Guineueta,3 espanyols,1164
2019,8,Nou Barris,49,Canyelles,3 espanyols,560
2019,8,Nou Barris,50,les Roquetes,3 espanyols,1043
2019,8,Nou Barris,51,Verdun,3 espanyols,808
2019,8,Nou Barris,52,la Prosperitat,3 espanyols,1948
2019,8,Nou Barris,53,la Trinitat Nova,3 espanyols,462
2019,8,Nou Barris,54,Torre Baró,3 espanyols,166
2019,8,Nou Barris,55,Ciutat Meridiana,3 espanyols,596
2019,8,Nou Barris,56,Vallbona,3 espanyols,80
2019,9,Sant Andreu,57,la Trinitat Vella,3 espanyols,600
2019,9,Sant Andreu,58,Baró de Viver,3 espanyols,163
2019,9,Sant Andreu,59,el Bon Pastor,3 espanyols,864
2019,9,Sant Andreu,60,Sant Andreu,3 espanyols,4764
2019,9,Sant Andreu,61,la Sagrera,3 espanyols,2206
2019,9,Sant Andreu,62,el Congrés i els Indians,3 espanyols,1060
2019,9,Sant Andreu,63,Navas,3 espanyols,1628
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,3 espanyols,2688
2019,10,Sant Martí,65,el Clot,3 espanyols,1978
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,3 espanyols,1051
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,3 espanyols,662
2019,10,Sant Martí,68,el Poblenou,3 espanyols,2263
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,3 espanyols,914
2019,10,Sant Martí,70,el Besòs i el Maresme,3 espanyols,1359
2019,10,Sant Martí,71,Provençals del Poblenou,3 espanyols,1631
2019,10,Sant Martí,72,Sant Martí de Provençals,3 espanyols,1905
2019,10,Sant Martí,73,la Verneda i la Pau,3 espanyols,2171
2019,1,Ciutat Vella,1,el Raval,4 espanyols o més,1366
2019,1,Ciutat Vella,2,el Barri Gòtic,4 espanyols o més,383
2019,1,Ciutat Vella,3,la Barceloneta,4 espanyols o més,497
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4 espanyols o més,648
2019,2,Eixample,5,el Fort Pienc,4 espanyols o més,1685
2019,2,Eixample,6,la Sagrada Família,4 espanyols o més,2641
2019,2,Eixample,7,la Dreta de l'Eixample,4 espanyols o més,2540
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,4 espanyols o més,2304
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,4 espanyols o més,3272
2019,2,Eixample,10,Sant Antoni,4 espanyols o més,1911
2019,3,Sants-Montjuïc,11,el Poble Sec,4 espanyols o més,1657
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,4 espanyols o més,88
2019,3,Sants-Montjuïc,13,la Marina de Port,4 espanyols o més,2093
