Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Nacionalitat,Nombre
2018,7,Horta-Guinardó,41,la Vall d'Hebron,3 espanyols,453
2018,7,Horta-Guinardó,42,la Clota,3 espanyols,63
2018,7,Horta-Guinardó,43,Horta,3 espanyols,1984
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3 espanyols,1911
2018,8,Nou Barris,45,Porta,3 espanyols,1818
2018,8,Nou Barris,46,el Turó de la Peira,3 espanyols,938
2018,8,Nou Barris,47,Can Peguera,3 espanyols,152
2018,8,Nou Barris,48,la Guineueta,3 espanyols,1182
2018,8,Nou Barris,49,Canyelles,3 espanyols,580
2018,8,Nou Barris,50,les Roquetes,3 espanyols,1046
2018,8,Nou Barris,51,Verdun,3 espanyols,832
2018,8,Nou Barris,52,la Prosperitat,3 espanyols,1962
2018,8,Nou Barris,53,la Trinitat Nova,3 espanyols,465
2018,8,Nou Barris,54,Torre Baró,3 espanyols,177
2018,8,Nou Barris,55,Ciutat Meridiana,3 espanyols,598
2018,8,Nou Barris,56,Vallbona,3 espanyols,77
2018,9,Sant Andreu,57,la Trinitat Vella,3 espanyols,596
2018,9,Sant Andreu,58,Baró de Viver,3 espanyols,162
2018,9,Sant Andreu,59,el Bon Pastor,3 espanyols,879
2018,9,Sant Andreu,60,Sant Andreu,3 espanyols,4804
2018,9,Sant Andreu,61,la Sagrera,3 espanyols,2208
2018,9,Sant Andreu,62,el Congrés i els Indians,3 espanyols,1043
2018,9,Sant Andreu,63,Navas,3 espanyols,1624
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,3 espanyols,2727
2018,10,Sant Martí,65,el Clot,3 espanyols,1989
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,3 espanyols,1065
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,3 espanyols,670
2018,10,Sant Martí,68,el Poblenou,3 espanyols,2292
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,3 espanyols,947
2018,10,Sant Martí,70,el Besòs i el Maresme,3 espanyols,1384
2018,10,Sant Martí,71,Provençals del Poblenou,3 espanyols,1618
2018,10,Sant Martí,72,Sant Martí de Provençals,3 espanyols,1972
2018,10,Sant Martí,73,la Verneda i la Pau,3 espanyols,2204
2018,1,Ciutat Vella,1,el Raval,4 espanyols o més,1408
2018,1,Ciutat Vella,2,el Barri Gòtic,4 espanyols o més,407
2018,1,Ciutat Vella,3,la Barceloneta,4 espanyols o més,539
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4 espanyols o més,662
2018,2,Eixample,5,el Fort Pienc,4 espanyols o més,1699
2018,2,Eixample,6,la Sagrada Família,4 espanyols o més,2704
2018,2,Eixample,7,la Dreta de l'Eixample,4 espanyols o més,2612
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,4 espanyols o més,2373
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,4 espanyols o més,3340
2018,2,Eixample,10,Sant Antoni,4 espanyols o més,1905
2018,3,Sants-Montjuïc,11,el Poble Sec,4 espanyols o més,1657
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,4 espanyols o més,86
2018,3,Sants-Montjuïc,13,la Marina de Port,4 espanyols o més,2106
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,4 espanyols o més,546
2018,3,Sants-Montjuïc,15,Hostafrancs,4 espanyols o més,812
2018,3,Sants-Montjuïc,16,la Bordeta,4 espanyols o més,1117
2018,3,Sants-Montjuïc,17,Sants - Badal,4 espanyols o més,1300
2018,3,Sants-Montjuïc,18,Sants,4 espanyols o més,2299
2018,4,Les Corts,19,les Corts,4 espanyols o més,3190
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4 espanyols o més,1693
2018,4,Les Corts,21,Pedralbes,4 espanyols o més,990
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",4 espanyols o més,406
2018,5,Sarrià-Sant Gervasi,23,Sarrià,4 espanyols o més,2220
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,4 espanyols o més,1758
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,4 espanyols o més,2362
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,4 espanyols o més,3955
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,4 espanyols o més,2249
2018,6,Gràcia,28,Vallcarca i els Penitents,4 espanyols o més,1070
2018,6,Gràcia,29,el Coll,4 espanyols o més,465
2018,6,Gràcia,30,la Salut,4 espanyols o més,849
2018,6,Gràcia,31,la Vila de Gràcia,4 espanyols o més,2527
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4 espanyols o més,2086
2018,7,Horta-Guinardó,33,el Baix Guinardó,4 espanyols o més,1493
2018,7,Horta-Guinardó,34,Can Baró,4 espanyols o més,548
2018,7,Horta-Guinardó,35,el Guinardó,4 espanyols o més,2208
2018,7,Horta-Guinardó,36,la Font d'en Fargues,4 espanyols o més,784
2018,7,Horta-Guinardó,37,el Carmel,4 espanyols o més,1957
2018,7,Horta-Guinardó,38,la Teixonera,4 espanyols o més,701
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,4 espanyols o més,409
2018,7,Horta-Guinardó,40,Montbau,4 espanyols o més,282
2018,7,Horta-Guinardó,41,la Vall d'Hebron,4 espanyols o més,385
2018,7,Horta-Guinardó,42,la Clota,4 espanyols o més,35
2018,7,Horta-Guinardó,43,Horta,4 espanyols o més,1831
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4 espanyols o més,1573
2018,8,Nou Barris,45,Porta,4 espanyols o més,1351
2018,8,Nou Barris,46,el Turó de la Peira,4 espanyols o més,828
2018,8,Nou Barris,47,Can Peguera,4 espanyols o més,152
2018,8,Nou Barris,48,la Guineueta,4 espanyols o més,1098
2018,8,Nou Barris,49,Canyelles,4 espanyols o més,529
2018,8,Nou Barris,50,les Roquetes,4 espanyols o més,958
2018,8,Nou Barris,51,Verdun,4 espanyols o més,623
2018,8,Nou Barris,52,la Prosperitat,4 espanyols o més,1522
2018,8,Nou Barris,53,la Trinitat Nova,4 espanyols o més,413
2018,8,Nou Barris,54,Torre Baró,4 espanyols o més,246
2018,8,Nou Barris,55,Ciutat Meridiana,4 espanyols o més,588
2018,8,Nou Barris,56,Vallbona,4 espanyols o més,116
2018,9,Sant Andreu,57,la Trinitat Vella,4 espanyols o més,588
2018,9,Sant Andreu,58,Baró de Viver,4 espanyols o més,197
2018,9,Sant Andreu,59,el Bon Pastor,4 espanyols o més,977
2018,9,Sant Andreu,60,Sant Andreu,4 espanyols o més,4073
2018,9,Sant Andreu,61,la Sagrera,4 espanyols o més,1834
2018,9,Sant Andreu,62,el Congrés i els Indians,4 espanyols o més,881
2018,9,Sant Andreu,63,Navas,4 espanyols o més,1379
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,4 espanyols o més,2078
2018,10,Sant Martí,65,el Clot,4 espanyols o més,1872
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,4 espanyols o més,811
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,4 espanyols o més,769
2018,10,Sant Martí,68,el Poblenou,4 espanyols o més,2354
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,4 espanyols o més,928
2018,10,Sant Martí,70,el Besòs i el Maresme,4 espanyols o més,1233
2018,10,Sant Martí,71,Provençals del Poblenou,4 espanyols o més,1422
2018,10,Sant Martí,72,Sant Martí de Provençals,4 espanyols o més,1686
2018,10,Sant Martí,73,la Verneda i la Pau,4 espanyols o més,1891
2018,1,Ciutat Vella,1,el Raval,1 estranger,3532
2018,1,Ciutat Vella,2,el Barri Gòtic,1 estranger,1603
2018,1,Ciutat Vella,3,la Barceloneta,1 estranger,1529
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1 estranger,2432
2018,2,Eixample,5,el Fort Pienc,1 estranger,1535
2018,2,Eixample,6,la Sagrada Família,1 estranger,2485
2018,2,Eixample,7,la Dreta de l'Eixample,1 estranger,2907
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1 estranger,2644
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,1 estranger,2776
2018,2,Eixample,10,Sant Antoni,1 estranger,2055
2018,3,Sants-Montjuïc,11,el Poble Sec,1 estranger,2446
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1 estranger,27
2018,3,Sants-Montjuïc,13,la Marina de Port,1 estranger,871
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,1 estranger,475
2018,3,Sants-Montjuïc,15,Hostafrancs,1 estranger,824
2018,3,Sants-Montjuïc,16,la Bordeta,1 estranger,583
2018,3,Sants-Montjuïc,17,Sants - Badal,1 estranger,976
2018,3,Sants-Montjuïc,18,Sants,1 estranger,1751
2018,4,Les Corts,19,les Corts,1 estranger,1600
2018,4,Les Corts,20,la Maternitat i Sant Ramon,1 estranger,772
2018,4,Les Corts,21,Pedralbes,1 estranger,433
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1 estranger,212
2018,5,Sarrià-Sant Gervasi,23,Sarrià,1 estranger,917
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,1 estranger,527
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1 estranger,972
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1 estranger,2042
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1 estranger,1408
2018,6,Gràcia,28,Vallcarca i els Penitents,1 estranger,686
2018,6,Gràcia,29,el Coll,1 estranger,326
2018,6,Gràcia,30,la Salut,1 estranger,527
2018,6,Gràcia,31,la Vila de Gràcia,1 estranger,3285
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,1 estranger,1464
2018,7,Horta-Guinardó,33,el Baix Guinardó,1 estranger,940
2018,7,Horta-Guinardó,34,Can Baró,1 estranger,380
2018,7,Horta-Guinardó,35,el Guinardó,1 estranger,1372
2018,7,Horta-Guinardó,36,la Font d'en Fargues,1 estranger,221
2018,7,Horta-Guinardó,37,el Carmel,1 estranger,952
2018,7,Horta-Guinardó,38,la Teixonera,1 estranger,397
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,1 estranger,243
2018,7,Horta-Guinardó,40,Montbau,1 estranger,130
2018,7,Horta-Guinardó,41,la Vall d'Hebron,1 estranger,101
2018,7,Horta-Guinardó,42,la Clota,1 estranger,19
2018,7,Horta-Guinardó,43,Horta,1 estranger,614
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1 estranger,686
2018,8,Nou Barris,45,Porta,1 estranger,692
2018,8,Nou Barris,46,el Turó de la Peira,1 estranger,581
2018,8,Nou Barris,47,Can Peguera,1 estranger,57
2018,8,Nou Barris,48,la Guineueta,1 estranger,303
2018,8,Nou Barris,49,Canyelles,1 estranger,87
2018,8,Nou Barris,50,les Roquetes,1 estranger,478
2018,8,Nou Barris,51,Verdun,1 estranger,395
2018,8,Nou Barris,52,la Prosperitat,1 estranger,631
2018,8,Nou Barris,53,la Trinitat Nova,1 estranger,239
2018,8,Nou Barris,54,Torre Baró,1 estranger,88
2018,8,Nou Barris,55,Ciutat Meridiana,1 estranger,356
