"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Nacionalitat","Nombre"
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","4 espanyols o més",418
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","4 espanyols o més",2151
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","4 espanyols o més",1711
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","4 espanyols o més",2279
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","4 espanyols o més",3896
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","4 espanyols o més",2236
2020,6,"Gràcia",28,"Vallcarca i els Penitents","4 espanyols o més",1062
2020,6,"Gràcia",29,"el Coll","4 espanyols o més",444
2020,6,"Gràcia",30,"la Salut","4 espanyols o més",830
2020,6,"Gràcia",31,"la Vila de Gràcia","4 espanyols o més",2437
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","4 espanyols o més",2053
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","4 espanyols o més",1468
2020,7,"Horta-Guinardó",34,"Can Baró","4 espanyols o més",535
2020,7,"Horta-Guinardó",35,"el Guinardó","4 espanyols o més",2184
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","4 espanyols o més",750
2020,7,"Horta-Guinardó",37,"el Carmel","4 espanyols o més",1890
2020,7,"Horta-Guinardó",38,"la Teixonera","4 espanyols o més",657
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","4 espanyols o més",407
2020,7,"Horta-Guinardó",40,"Montbau","4 espanyols o més",283
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","4 espanyols o més",395
2020,7,"Horta-Guinardó",42,"la Clota","4 espanyols o més",44
2020,7,"Horta-Guinardó",43,"Horta","4 espanyols o més",1801
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","4 espanyols o més",1504
2020,8,"Nou Barris",45,"Porta","4 espanyols o més",1304
2020,8,"Nou Barris",46,"el Turó de la Peira","4 espanyols o més",805
2020,8,"Nou Barris",47,"Can Peguera","4 espanyols o més",139
2020,8,"Nou Barris",48,"la Guineueta","4 espanyols o més",1042
2020,8,"Nou Barris",49,"Canyelles","4 espanyols o més",484
2020,8,"Nou Barris",50,"les Roquetes","4 espanyols o més",956
2020,8,"Nou Barris",51,"Verdun","4 espanyols o més",613
2020,8,"Nou Barris",52,"la Prosperitat","4 espanyols o més",1480
2020,8,"Nou Barris",53,"la Trinitat Nova","4 espanyols o més",418
2020,8,"Nou Barris",54,"Torre Baró","4 espanyols o més",242
2020,8,"Nou Barris",55,"Ciutat Meridiana","4 espanyols o més",582
2020,8,"Nou Barris",56,"Vallbona","4 espanyols o més",108
2020,9,"Sant Andreu",57,"la Trinitat Vella","4 espanyols o més",582
2020,9,"Sant Andreu",58,"Baró de Viver","4 espanyols o més",195
2020,9,"Sant Andreu",59,"el Bon Pastor","4 espanyols o més",950
2020,9,"Sant Andreu",60,"Sant Andreu","4 espanyols o més",4022
2020,9,"Sant Andreu",61,"la Sagrera","4 espanyols o més",1749
2020,9,"Sant Andreu",62,"el Congrés i els Indians","4 espanyols o més",892
2020,9,"Sant Andreu",63,"Navas","4 espanyols o més",1337
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","4 espanyols o més",1941
2020,10,"Sant Martí",65,"el Clot","4 espanyols o més",1767
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","4 espanyols o més",799
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","4 espanyols o més",730
2020,10,"Sant Martí",68,"el Poblenou","4 espanyols o més",2304
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","4 espanyols o més",916
2020,10,"Sant Martí",70,"el Besòs i el Maresme","4 espanyols o més",1187
2020,10,"Sant Martí",71,"Provençals del Poblenou","4 espanyols o més",1424
2020,10,"Sant Martí",72,"Sant Martí de Provençals","4 espanyols o més",1621
2020,10,"Sant Martí",73,"la Verneda i la Pau","4 espanyols o més",1816
2020,1,"Ciutat Vella",1,"el Raval","Cap estranger",7828
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Cap estranger",3016
